latitude,longitude,temperature
45.875,18.435,0.76
45.875,18.495,0.74
45.875,18.555,0.73
45.875,18.615,0.71
45.875,18.675,0.70
45.875,18.735,0.69
45.875,18.795,0.67
45.875,18.855,0.66
45.875,18.915,0.69
45.875,18.975,0.70
45.875,19.035,0.69
45.875,19.095,0.67
45.875,19.155,0.65
45.875,19.215,0.65
45.875,19.275,0.66
45.875,19.335,0.69
45.875,19.395,0.69
45.875,19.455,0.68
45.875,19.515,0.67
45.875,19.575,0.65
45.875,19.635,0.63
45.875,19.695,0.61
45.875,19.755,0.59
45.875,19.815,0.59
45.875,19.875,0.59
45.875,19.935,0.60
45.875,19.995,0.59
45.875,20.055,0.60
45.875,20.115,0.59
45.875,20.175,0.60
45.875,20.235,0.60
45.875,20.295,0.63
45.875,20.355,0.63
45.875,20.415,0.62
45.875,20.475,0.61
45.875,20.535,0.60
45.875,20.595,0.61
45.875,20.655,0.61
45.875,20.715,0.61
45.875,20.775,0.62
45.875,20.835,0.61
45.875,20.895,0.61
45.875,20.955,0.61
45.875,21.015,0.61
45.875,21.075,0.61
45.875,21.135,0.62
45.875,21.195,0.63
45.875,21.255,0.65
45.875,21.315,0.67
45.875,21.375,0.70
45.875,21.435,0.72
45.875,21.495,0.75
45.875,21.555,0.78
45.875,21.615,0.81
45.875,21.675,0.83
45.875,21.735,0.86
45.875,21.795,0.90
45.875,21.855,0.99
45.875,21.915,1.03
45.875,21.975,1.09
45.875,22.035,1.14
45.875,22.095,1.21
45.875,22.155,1.31
45.875,22.215,1.38
45.875,22.275,1.47
45.875,22.335,1.55
45.875,22.395,1.62
45.875,22.455,1.62
45.875,22.515,1.63
45.875,22.575,1.61
45.875,22.635,1.67
45.875,22.695,1.79
45.875,22.755,1.89
45.875,22.815,1.79
45.875,22.875,1.90
45.875,22.935,1.81
45.875,22.995,1.25
45.875,23.055,1.35
45.875,23.115,1.30
45.875,23.175,1.30
45.875,23.235,1.29
45.875,23.295,1.28
45.875,23.355,1.27
45.935,18.375,0.76
45.935,18.435,0.76
45.935,18.495,0.75
45.935,18.555,0.73
45.935,18.615,0.72
45.935,18.675,0.70
45.935,18.735,0.69
45.935,18.795,0.68
45.935,18.855,0.66
45.935,18.915,0.66
45.935,18.975,0.66
45.935,19.035,0.67
45.935,19.095,0.65
45.935,19.155,0.64
45.935,19.215,0.65
45.935,19.275,0.65
45.935,19.335,0.69
45.935,19.395,0.70
45.935,19.455,0.68
45.935,19.515,0.67
45.935,19.575,0.67
45.935,19.635,0.64
45.935,19.695,0.62
45.935,19.755,0.60
45.935,19.815,0.59
45.935,19.875,0.59
45.935,19.935,0.59
45.935,19.995,0.58
45.935,20.055,0.60
45.935,20.115,0.58
45.935,20.175,0.58
45.935,20.235,0.59
45.935,20.295,0.61
45.935,20.355,0.60
45.935,20.415,0.58
45.935,20.475,0.58
45.935,20.535,0.59
45.935,20.595,0.59
45.935,20.655,0.60
45.935,20.715,0.60
45.935,20.775,0.62
45.935,20.835,0.62
45.935,20.895,0.60
45.935,20.955,0.60
45.935,21.015,0.61
45.935,21.075,0.62
45.935,21.135,0.63
45.935,21.195,0.65
45.935,21.255,0.66
45.935,21.315,0.69
45.935,21.375,0.71
45.935,21.435,0.73
45.935,21.495,0.76
45.935,21.555,0.78
45.935,21.615,0.81
45.935,21.675,0.84
45.935,21.735,0.87
45.935,21.795,0.92
45.935,21.855,0.99
45.935,21.915,1.04
45.935,21.975,1.11
45.935,22.035,1.17
45.935,22.095,1.25
45.935,22.155,1.30
45.935,22.215,1.40
45.935,22.275,1.46
45.935,22.335,1.55
45.935,22.395,1.67
45.935,22.455,1.71
45.935,22.515,1.68
45.935,22.575,1.71
45.935,22.635,1.71
45.935,22.695,1.72
45.935,22.755,1.74
45.935,22.815,1.82
45.935,22.875,1.88
45.935,22.935,1.98
45.935,22.995,1.42
45.935,23.055,1.49
45.935,23.115,1.53
45.935,23.175,1.39
45.935,23.235,1.43
45.935,23.295,1.36
45.935,23.355,1.35
45.995,18.375,0.78
45.995,18.435,0.76
45.995,18.495,0.76
45.995,18.555,0.72
45.995,18.615,0.71
45.995,18.675,0.70
45.995,18.735,0.69
45.995,18.795,0.68
45.995,18.855,0.68
45.995,18.915,0.67
45.995,18.975,0.65
45.995,19.035,0.65
45.995,19.095,0.64
45.995,19.155,0.64
45.995,19.215,0.64
45.995,19.275,0.64
45.995,19.335,0.64
45.995,19.395,0.69
45.995,19.455,0.68
45.995,19.515,0.68
45.995,19.575,0.67
45.995,19.635,0.64
45.995,19.695,0.62
45.995,19.755,0.60
45.995,19.815,0.59
45.995,19.875,0.58
45.995,19.935,0.57
45.995,19.995,0.56
45.995,20.055,0.56
45.995,20.115,0.57
45.995,20.175,0.57
45.995,20.235,0.56
45.995,20.295,0.59
45.995,20.355,0.57
45.995,20.415,0.57
45.995,20.475,0.56
45.995,20.535,0.57
45.995,20.595,0.57
45.995,20.655,0.58
45.995,20.715,0.59
45.995,20.775,0.61
45.995,20.835,0.61
45.995,20.895,0.60
45.995,20.955,0.60
45.995,21.015,0.61
45.995,21.075,0.62
45.995,21.135,0.64
45.995,21.195,0.65
45.995,21.255,0.67
45.995,21.315,0.69
45.995,21.375,0.70
45.995,21.435,0.74
45.995,21.495,0.77
45.995,21.555,0.79
45.995,21.615,0.82
45.995,21.675,0.85
45.995,21.735,0.90
45.995,21.795,0.94
45.995,21.855,1.00
45.995,21.915,1.05
45.995,21.975,1.13
45.995,22.035,1.16
45.995,22.095,1.21
45.995,22.155,1.30
45.995,22.215,1.38
45.995,22.275,1.44
45.995,22.335,1.51
45.995,22.395,1.60
45.995,22.455,1.73
45.995,22.515,1.88
45.995,22.575,1.87
45.995,22.635,1.95
45.995,22.695,1.97
45.995,22.755,1.97
45.995,22.815,2.02
45.995,22.875,1.96
45.995,22.935,1.55
45.995,22.995,1.53
45.995,23.055,1.59
45.995,23.115,1.46
45.995,23.175,1.44
45.995,23.235,1.58
45.995,23.295,1.54
45.995,23.355,1.65
46.055,18.375,0.78
46.055,18.435,0.76
46.055,18.495,0.75
46.055,18.555,0.74
46.055,18.615,0.72
46.055,18.675,0.70
46.055,18.735,0.70
46.055,18.795,0.72
46.055,18.855,0.70
46.055,18.915,0.67
46.055,18.975,0.66
46.055,19.035,0.65
46.055,19.095,0.64
46.055,19.155,0.64
46.055,19.215,0.65
46.055,19.275,0.65
46.055,19.335,0.64
46.055,19.395,0.65
46.055,19.455,0.67
46.055,19.515,0.67
46.055,19.575,0.66
46.055,19.635,0.65
46.055,19.695,0.63
46.055,19.755,0.62
46.055,19.815,0.61
46.055,19.875,0.59
46.055,19.935,0.57
46.055,19.995,0.56
46.055,20.055,0.56
46.055,20.115,0.56
46.055,20.175,0.56
46.055,20.235,0.56
46.055,20.295,0.56
46.055,20.355,0.56
46.055,20.415,0.56
46.055,20.475,0.55
46.055,20.535,0.56
46.055,20.595,0.57
46.055,20.655,0.58
46.055,20.715,0.60
46.055,20.775,0.61
46.055,20.835,0.61
46.055,20.895,0.59
46.055,20.955,0.60
46.055,21.015,0.61
46.055,21.075,0.63
46.055,21.135,0.64
46.055,21.195,0.65
46.055,21.255,0.66
46.055,21.315,0.68
46.055,21.375,0.71
46.055,21.435,0.73
46.055,21.495,0.76
46.055,21.555,0.79
46.055,21.615,0.82
46.055,21.675,0.85
46.055,21.735,0.90
46.055,21.795,0.99
46.055,21.855,1.04
46.055,21.915,1.09
46.055,21.975,1.14
46.055,22.035,1.17
46.055,22.095,1.30
46.055,22.155,1.39
46.055,22.215,1.46
46.055,22.275,1.56
46.055,22.335,1.72
46.055,22.395,1.72
46.055,22.455,1.80
46.055,22.515,1.84
46.055,22.575,2.00
46.055,22.635,1.99
46.055,22.695,2.10
46.055,22.755,2.12
46.055,22.815,2.08
46.055,22.875,1.50
46.055,22.935,1.49
46.055,22.995,1.52
46.055,23.055,1.58
46.055,23.115,1.51
46.055,23.175,1.62
46.055,23.235,1.65
46.055,23.295,1.73
46.055,23.355,1.94
46.115,18.375,0.75
46.115,18.435,0.77
46.115,18.495,0.77
46.115,18.555,0.74
46.115,18.615,0.72
46.115,18.675,0.70
46.115,18.735,0.69
46.115,18.795,0.73
46.115,18.855,0.71
46.115,18.915,0.68
46.115,18.975,0.67
46.115,19.035,0.65
46.115,19.095,0.65
46.115,19.155,0.65
46.115,19.215,0.64
46.115,19.275,0.65
46.115,19.335,0.65
46.115,19.395,0.65
46.115,19.455,0.65
46.115,19.515,0.67
46.115,19.575,0.67
46.115,19.635,0.66
46.115,19.695,0.64
46.115,19.755,0.63
46.115,19.815,0.62
46.115,19.875,0.60
46.115,19.935,0.58
46.115,19.995,0.57
46.115,20.055,0.56
46.115,20.115,0.55
46.115,20.175,0.55
46.115,20.235,0.55
46.115,20.295,0.56
46.115,20.355,0.55
46.115,20.415,0.55
46.115,20.475,0.55
46.115,20.535,0.57
46.115,20.595,0.57
46.115,20.655,0.60
46.115,20.715,0.61
46.115,20.775,0.62
46.115,20.835,0.61
46.115,20.895,0.60
46.115,20.955,0.60
46.115,21.015,0.61
46.115,21.075,0.62
46.115,21.135,0.64
46.115,21.195,0.65
46.115,21.255,0.66
46.115,21.315,0.67
46.115,21.375,0.69
46.115,21.435,0.72
46.115,21.495,0.75
46.115,21.555,0.79
46.115,21.615,0.84
46.115,21.675,0.89
46.115,21.735,0.99
46.115,21.795,1.01
46.115,21.855,1.06
46.115,21.915,1.14
46.115,21.975,1.17
46.115,22.035,1.25
46.115,22.095,1.32
46.115,22.155,1.45
46.115,22.215,1.57
46.115,22.275,1.61
46.115,22.335,1.84
46.115,22.395,1.81
46.115,22.455,1.93
46.115,22.515,1.94
46.115,22.575,2.08
46.115,22.635,2.30
46.115,22.695,2.06
46.115,22.755,1.41
46.115,22.815,1.41
46.115,22.875,1.45
46.115,22.935,1.48
46.115,22.995,1.73
46.115,23.055,1.73
46.115,23.115,1.73
46.115,23.175,1.75
46.115,23.235,1.69
46.115,23.295,1.73
46.115,23.355,2.00
46.175,18.375,0.89
46.175,18.435,0.76
46.175,18.495,0.76
46.175,18.555,0.75
46.175,18.615,0.73
46.175,18.675,0.71
46.175,18.735,0.69
46.175,18.795,0.76
46.175,18.855,0.74
46.175,18.915,0.72
46.175,18.975,0.70
46.175,19.035,0.68
46.175,19.095,0.64
46.175,19.155,0.64
46.175,19.215,0.64
46.175,19.275,0.64
46.175,19.335,0.65
46.175,19.395,0.65
46.175,19.455,0.65
46.175,19.515,0.68
46.175,19.575,0.67
46.175,19.635,0.66
46.175,19.695,0.64
46.175,19.755,0.63
46.175,19.815,0.63
46.175,19.875,0.61
46.175,19.935,0.59
46.175,19.995,0.58
46.175,20.055,0.56
46.175,20.115,0.56
46.175,20.175,0.56
46.175,20.235,0.57
46.175,20.295,0.57
46.175,20.355,0.56
46.175,20.415,0.59
46.175,20.475,0.58
46.175,20.535,0.58
46.175,20.595,0.59
46.175,20.655,0.59
46.175,20.715,0.62
46.175,20.775,0.63
46.175,20.835,0.62
46.175,20.895,0.60
46.175,20.955,0.61
46.175,21.015,0.62
46.175,21.075,0.63
46.175,21.135,0.64
46.175,21.195,0.65
46.175,21.255,0.67
46.175,21.315,0.68
46.175,21.375,0.69
46.175,21.435,0.72
46.175,21.495,0.76
46.175,21.555,0.79
46.175,21.615,0.84
46.175,21.675,0.86
46.175,21.735,1.02
46.175,21.795,1.03
46.175,21.855,1.15
46.175,21.915,1.14
46.175,21.975,1.19
46.175,22.035,1.26
46.175,22.095,1.41
46.175,22.155,1.49
46.175,22.215,1.67
46.175,22.275,1.60
46.175,22.335,1.77
46.175,22.395,1.85
46.175,22.455,2.00
46.175,22.515,1.84
46.175,22.575,1.82
46.175,22.635,1.81
46.175,22.695,1.32
46.175,22.755,1.36
46.175,22.815,1.48
46.175,22.875,1.48
46.175,22.935,1.58
46.175,22.995,1.57
46.175,23.055,1.58
46.175,23.115,1.87
46.175,23.175,1.97
46.175,23.235,2.03
46.175,23.295,1.97
46.175,23.355,2.31
46.235,18.375,0.81
46.235,18.435,0.76
46.235,18.495,0.76
46.235,18.555,0.74
46.235,18.615,0.72
46.235,18.675,0.72
46.235,18.735,0.70
46.235,18.795,0.79
46.235,18.855,0.76
46.235,18.915,0.74
46.235,18.975,0.73
46.235,19.035,0.68
46.235,19.095,0.66
46.235,19.155,0.65
46.235,19.215,0.65
46.235,19.275,0.65
46.235,19.335,0.64
46.235,19.395,0.64
46.235,19.455,0.64
46.235,19.515,0.69
46.235,19.575,0.67
46.235,19.635,0.66
46.235,19.695,0.64
46.235,19.755,0.63
46.235,19.815,0.63
46.235,19.875,0.62
46.235,19.935,0.61
46.235,19.995,0.60
46.235,20.055,0.58
46.235,20.115,0.59
46.235,20.175,0.58
46.235,20.235,0.58
46.235,20.295,0.59
46.235,20.355,0.60
46.235,20.415,0.58
46.235,20.475,0.60
46.235,20.535,0.60
46.235,20.595,0.60
46.235,20.655,0.61
46.235,20.715,0.63
46.235,20.775,0.63
46.235,20.835,0.60
46.235,20.895,0.62
46.235,20.955,0.62
46.235,21.015,0.63
46.235,21.075,0.64
46.235,21.135,0.65
46.235,21.195,0.66
46.235,21.255,0.67
46.235,21.315,0.69
46.235,21.375,0.70
46.235,21.435,0.73
46.235,21.495,0.76
46.235,21.555,0.79
46.235,21.615,0.85
46.235,21.675,0.91
46.235,21.735,0.91
46.235,21.795,0.92
46.235,21.855,0.98
46.235,21.915,1.04
46.235,21.975,1.10
46.235,22.035,1.21
46.235,22.095,1.21
46.235,22.155,1.33
46.235,22.215,1.38
46.235,22.275,1.47
46.235,22.335,1.62
46.235,22.395,1.98
46.235,22.455,1.87
46.235,22.515,2.01
46.235,22.575,1.30
46.235,22.635,1.36
46.235,22.695,1.41
46.235,22.755,1.55
46.235,22.815,1.61
46.235,22.875,1.56
46.235,22.935,1.68
46.235,22.995,1.82
46.235,23.055,1.85
46.235,23.115,1.80
46.235,23.175,1.97
46.235,23.235,2.33
46.235,23.295,2.09
46.235,23.355,2.14
46.295,18.375,0.76
46.295,18.435,0.74
46.295,18.495,0.77
46.295,18.555,0.75
46.295,18.615,0.74
46.295,18.675,0.74
46.295,18.735,0.72
46.295,18.795,0.80
46.295,18.855,0.80
46.295,18.915,0.78
46.295,18.975,0.75
46.295,19.035,0.74
46.295,19.095,0.68
46.295,19.155,0.67
46.295,19.215,0.67
46.295,19.275,0.66
46.295,19.335,0.64
46.295,19.395,0.64
46.295,19.455,0.64
46.295,19.515,0.64
46.295,19.575,0.67
46.295,19.635,0.65
46.295,19.695,0.64
46.295,19.755,0.64
46.295,19.815,0.63
46.295,19.875,0.62
46.295,19.935,0.62
46.295,19.995,0.62
46.295,20.055,0.62
46.295,20.115,0.62
46.295,20.175,0.61
46.295,20.235,0.60
46.295,20.295,0.61
46.295,20.355,0.61
46.295,20.415,0.57
46.295,20.475,0.59
46.295,20.535,0.59
46.295,20.595,0.60
46.295,20.655,0.60
46.295,20.715,0.63
46.295,20.775,0.60
46.295,20.835,0.61
46.295,20.895,0.61
46.295,20.955,0.63
46.295,21.015,0.64
46.295,21.075,0.65
46.295,21.135,0.66
46.295,21.195,0.66
46.295,21.255,0.67
46.295,21.315,0.69
46.295,21.375,0.71
46.295,21.435,0.73
46.295,21.495,0.77
46.295,21.555,0.82
46.295,21.615,0.84
46.295,21.675,0.85
46.295,21.735,0.87
46.295,21.795,0.89
46.295,21.855,0.94
46.295,21.915,0.99
46.295,21.975,1.06
46.295,22.035,1.10
46.295,22.095,1.10
46.295,22.155,1.21
46.295,22.215,1.24
46.295,22.275,1.38
46.295,22.335,1.76
46.295,22.395,1.81
46.295,22.455,1.26
46.295,22.515,1.30
46.295,22.575,1.40
46.295,22.635,1.57
46.295,22.695,1.64
46.295,22.755,1.64
46.295,22.815,1.75
46.295,22.875,1.74
46.295,22.935,1.81
46.295,22.995,1.90
46.295,23.055,1.87
46.295,23.115,2.05
46.295,23.175,2.31
46.295,23.235,2.34
46.295,23.295,2.41
46.295,23.355,2.53
46.355,18.375,0.79
46.355,18.435,0.77
46.355,18.495,0.79
46.355,18.555,0.78
46.355,18.615,0.76
46.355,18.675,0.76
46.355,18.735,0.74
46.355,18.795,0.72
46.355,18.855,0.81
46.355,18.915,0.80
46.355,18.975,0.78
46.355,19.035,0.75
46.355,19.095,0.73
46.355,19.155,0.70
46.355,19.215,0.68
46.355,19.275,0.64
46.355,19.335,0.64
46.355,19.395,0.64
46.355,19.455,0.64
46.355,19.515,0.64
46.355,19.575,0.64
46.355,19.635,0.66
46.355,19.695,0.65
46.355,19.755,0.64
46.355,19.815,0.64
46.355,19.875,0.62
46.355,19.935,0.63
46.355,19.995,0.63
46.355,20.055,0.64
46.355,20.115,0.64
46.355,20.175,0.63
46.355,20.235,0.63
46.355,20.295,0.64
46.355,20.355,0.64
46.355,20.415,0.58
46.355,20.475,0.59
46.355,20.535,0.59
46.355,20.595,0.59
46.355,20.655,0.59
46.355,20.715,0.59
46.355,20.775,0.60
46.355,20.835,0.60
46.355,20.895,0.61
46.355,20.955,0.63
46.355,21.015,0.65
46.355,21.075,0.66
46.355,21.135,0.67
46.355,21.195,0.68
46.355,21.255,0.69
46.355,21.315,0.71
46.355,21.375,0.73
46.355,21.435,0.75
46.355,21.495,0.78
46.355,21.555,0.82
46.355,21.615,0.84
46.355,21.675,0.86
46.355,21.735,0.86
46.355,21.795,0.87
46.355,21.855,0.91
46.355,21.915,0.95
46.355,21.975,0.98
46.355,22.035,0.98
46.355,22.095,0.99
46.355,22.155,1.09
46.355,22.215,1.14
46.355,22.275,1.23
46.355,22.335,1.37
46.355,22.395,1.34
46.355,22.455,1.42
46.355,22.515,1.48
46.355,22.575,1.58
46.355,22.635,1.79
46.355,22.695,1.92
46.355,22.755,2.22
46.355,22.815,1.82
46.355,22.875,1.87
46.355,22.935,2.27
46.355,22.995,2.15
46.355,23.055,2.06
46.355,23.115,2.11
46.355,23.175,2.14
46.355,23.235,2.23
46.355,23.295,2.34
46.355,23.355,2.98
